id,installation_id,facility_id,system_id,requesting_organization,work_category,room_area,impacts_mission,status,priority,trade,request_datetime,completion_datetime,problem_description,requested_action,actions_taken
80cb6c5e-4727-4b7a-aea7-f760107d6ff2,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J6,,,False,In Progress,Emergency,Electrical,2025-11-16 04:36:57.961952,,example text,example text,example text
c688b0cf-c7a1-4734-a37b-673d8ccaac2d,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J5,,,False,Completed,Urgent,Electrical,2020-01-05 16:29:55.000000,2020-11-23 16:29:55,example text,example text,example text
dc004afe-6309-4ee7-b249-54180c7ea8d0,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J5,,,False,In Progress,Routine,HVAC,2026-01-23 23:40:26.961980,,example text,example text,example text
c76b1471-6277-47c7-9cdd-4e9bfaa606e9,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J6,,,True,In Progress,Routine,Fire Protection,2025-11-29 16:24:26.961994,,example text,example text,example text
06c18dc5-ed4e-4eed-b6aa-602b78fe396e,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J4,,,True,Completed,Routine,Electrical,1996-03-09 16:11:30.000000,1996-03-23 16:11:30,example text,example text,example text
8146d6f7-b4cf-4a40-91c6-d3d877b86609,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J2,,,False,Approved,Maintenance,Structural,2026-02-28 23:24:55.962023,,example text,example text,
fd6dd1c9-7599-4e1f-804f-a4282cdc5934,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J3,,,True,Approved,Urgent,Plumbing,2026-01-03 08:43:55.962037,,example text,example text,
1e3b7814-f25a-4c63-97cf-3d233700db32,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J4,,,True,Completed,Emergency,HVAC,2023-09-14 06:53:56.000000,2024-04-22 06:53:56,example text,example text,example text
e8d52fc4-1cc7-492f-baf3-b25d2c994d48,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J5,,,True,Completed,Routine,Fire Protection,1991-06-05 17:41:41.000000,1991-12-31 17:41:41,example text,example text,example text
07f12e36-db2f-4862-96e6-d83b6a221395,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J2,,,True,In Progress,Routine,Plumbing,2026-01-05 04:48:55.962079,,example text,example text,example text
e171c2ff-e7b4-419c-b8ab-521fb9f3181d,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J6,,,True,Completed,Emergency,Fire Protection,1999-06-23 20:26:56.000000,1999-09-23 20:26:56,example text,example text,example text
35a372e7-e266-4bd2-9b04-58d45af2dd99,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J2,,,False,In Progress,Routine,HVAC,2025-10-30 19:32:20.962107,,example text,example text,example text
f4ec2c4b-f5e3-4a45-b476-db725e2c87d5,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J1,,,False,Completed,Maintenance,Plumbing,1986-09-01 06:26:47.000000,1987-05-22 06:26:47,example text,example text,example text
a3f8c02b-4d9e-4cd4-944c-701b4e8b7646,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J1,,,True,Completed,Urgent,HVAC,2002-09-21 02:10:28.000000,2003-04-17 02:10:28,example text,example text,example text
c8e4faed-92c9-4ed1-93e8-b9b94200ef5f,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J2,,,False,In Progress,Routine,Fire Protection,2025-10-12 04:41:09.962154,,example text,example text,
cff4087e-cd17-4396-8cc6-63c4e53a64a9,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J2,,,False,Completed,Maintenance,Electrical,1965-12-03 13:21:14.000000,1966-11-04 13:21:14,example text,example text,example text
157d17f4-77cc-4f0c-ae42-c613560741a5,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J4,,,True,Completed,Maintenance,HVAC,1992-01-20 17:25:19.000000,1992-03-29 17:25:19,example text,example text,example text
d66c20df-7ade-4f7c-ad71-8c007bd83217,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J1,,,False,Approved,Routine,Electrical,2026-02-11 08:39:20.962200,,example text,example text,
65c26787-2d7f-45d0-b1ab-d4cd4d08831a,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J1,,,False,Completed,Urgent,Structural,2026-01-07 17:00:07.000000,2026-01-14 17:00:07,example text,example text,example text
984c33ff-3c5b-4167-aae8-f508ff6196e7,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J6,,,True,Completed,Routine,HVAC,1976-07-08 06:03:38.000000,1977-05-29 06:03:38,example text,example text,example text
8e6a5df7-17b4-495f-b5b3-9bc5f8c61bd7,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J4,,,True,Completed,Maintenance,Fire Protection,1968-04-18 18:56:47.000000,1969-01-03 18:56:47,example text,example text,example text
ea3247cf-2782-4d6b-ad96-0255ae97d931,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,616b8e5c-89a3-429c-9196-41170767c76e,J6,,,True,Completed,Routine,Fire Protection,1977-02-15 13:31:47.000000,1977-08-11 13:31:47,example text,example text,example text
9a4965b1-78d5-41e6-83c6-7e8e0c5baed2,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,7c8e8fa8-e34e-46d8-a053-790e790d1a05,J3,,,True,In Progress,Routine,Fire Protection,2026-02-04 21:33:00.962280,,example text,example text,example text
092990cf-8376-4425-aadf-80eee7e90986,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,7c8e8fa8-e34e-46d8-a053-790e790d1a05,J1,,,False,In Progress,Routine,Electrical,2025-10-20 03:32:00.962295,,example text,example text,
ba900625-e48a-47df-ac0b-b36cc187131f,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,7c8e8fa8-e34e-46d8-a053-790e790d1a05,J6,,,False,Completed,Urgent,Plumbing,2014-07-17 23:25:42.000000,2015-03-05 23:25:42,example text,example text,example text
9ad00da0-b834-4a75-b1b2-7e98178d1817,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,7c8e8fa8-e34e-46d8-a053-790e790d1a05,J1,,,False,Completed,Urgent,Fire Protection,2024-10-29 03:52:17.000000,2025-04-03 03:52:17,example text,example text,example text
c41ce57f-f216-456d-8c1a-343bdd908efb,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,7c8e8fa8-e34e-46d8-a053-790e790d1a05,J3,,,True,In Progress,Maintenance,Plumbing,2025-11-11 21:44:44.962339,,example text,example text,example text
9a73c94f-6cd6-47a4-9b22-0fab5edc5f2d,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,7c8e8fa8-e34e-46d8-a053-790e790d1a05,J2,,,True,In Progress,Routine,Plumbing,2025-10-05 06:52:06.962354,,example text,example text,
51d5000a-4c58-490c-b598-ad94c04b8b51,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,7c8e8fa8-e34e-46d8-a053-790e790d1a05,J2,,,False,In Progress,Routine,Structural,2026-02-24 03:14:28.962367,,example text,example text,example text
3dddf99a-b76f-4610-8167-9ec560d9897f,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,7c8e8fa8-e34e-46d8-a053-790e790d1a05,J5,,,True,Completed,Routine,Fire Protection,2013-07-06 10:27:58.000000,2014-05-02 10:27:58,example text,example text,example text
724ac247-4b5d-4f55-a3df-718f5f1939c1,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,7c8e8fa8-e34e-46d8-a053-790e790d1a05,J3,,,False,Approved,Routine,Fire Protection,2025-12-08 17:19:17.962396,,example text,example text,
d027b086-2baa-44aa-957e-7ad34cfde478,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,7c8e8fa8-e34e-46d8-a053-790e790d1a05,J1,,,True,In Progress,Routine,Fire Protection,2025-11-22 20:38:24.962409,,example text,example text,
b87ee946-776e-48b5-83eb-51d252353a1b,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,7c8e8fa8-e34e-46d8-a053-790e790d1a05,J5,,,True,Completed,Routine,Electrical,2016-01-09 00:57:08.000000,2016-12-04 00:57:08,example text,example text,example text
4f09bf1e-8493-4c45-a857-b6e281c0e261,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,7c8e8fa8-e34e-46d8-a053-790e790d1a05,J6,,,False,Completed,Urgent,Plumbing,2012-04-15 08:14:32.000000,2012-12-18 08:14:32,example text,example text,example text
412a1d89-df07-4f47-9c7d-e3ecb43569ef,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,7c8e8fa8-e34e-46d8-a053-790e790d1a05,J5,,,False,In Progress,Urgent,Plumbing,2025-09-29 17:57:25.962453,,example text,example text,example text
569903b5-234b-4e6a-9d6e-32ca0210f900,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,f89f141c-7a9a-46f9-b9eb-34cb0d47a4a2,J4,,,True,Completed,Maintenance,Structural,1997-10-28 23:29:45.000000,1998-10-28 23:29:45,example text,example text,example text
0243fde1-89a0-4cd0-8dbb-d3f81449de70,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,f89f141c-7a9a-46f9-b9eb-34cb0d47a4a2,J1,,,False,Approved,Maintenance,Electrical,2026-01-29 00:07:00.962488,,example text,example text,
09a4b9e3-d4aa-48fa-a9e0-1b80055f72c2,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,f89f141c-7a9a-46f9-b9eb-34cb0d47a4a2,J3,,,True,Completed,Maintenance,Fire Protection,2020-09-23 14:17:06.000000,2021-07-08 14:17:06,example text,example text,example text
0696ae5d-83f5-483d-930d-05e07b2008b9,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,f89f141c-7a9a-46f9-b9eb-34cb0d47a4a2,J4,,,False,Completed,Routine,Structural,1999-07-31 04:27:58.000000,1999-12-25 04:27:58,example text,example text,example text
8b2e04a4-3694-431d-8d54-eb20a0be7130,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,f89f141c-7a9a-46f9-b9eb-34cb0d47a4a2,J1,,,False,In Progress,Routine,Plumbing,2025-12-01 14:11:54.962534,,example text,example text,
2f5cd34e-49d5-4372-bad4-af44b413dcd9,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,f89f141c-7a9a-46f9-b9eb-34cb0d47a4a2,J2,,,True,In Progress,Routine,Structural,2026-03-03 00:21:24.962548,,example text,example text,example text
577f8ac7-2e9a-4323-a3cd-797399da4d9a,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,f89f141c-7a9a-46f9-b9eb-34cb0d47a4a2,J4,,,True,Completed,Routine,Electrical,1997-08-07 07:38:01.000000,1998-06-16 07:38:01,example text,example text,example text
de3f829d-5e41-441c-a759-e6fa82c0ceb5,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,f89f141c-7a9a-46f9-b9eb-34cb0d47a4a2,J3,,,False,Completed,Routine,Electrical,1995-03-19 12:55:11.000000,1995-10-07 12:55:11,example text,example text,example text
de4262f8-6632-451a-8037-299ac2a44a85,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,f89f141c-7a9a-46f9-b9eb-34cb0d47a4a2,J6,,,False,Completed,Maintenance,Structural,2016-10-29 19:54:11.000000,2016-11-09 19:54:11,example text,example text,example text
92e8a29b-549e-4317-a75a-1f9b87075f92,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,f89f141c-7a9a-46f9-b9eb-34cb0d47a4a2,J6,,,False,Completed,Maintenance,HVAC,2010-10-26 22:13:57.000000,2011-04-04 22:13:57,example text,example text,example text
c6738210-1681-4cfa-863b-0549c235dd31,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,f89f141c-7a9a-46f9-b9eb-34cb0d47a4a2,J6,,,True,Approved,Routine,HVAC,2025-12-01 00:18:17.962624,,example text,example text,
3d58315b-320e-4569-a566-caab1c3a0d39,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,f89f141c-7a9a-46f9-b9eb-34cb0d47a4a2,J4,,,True,Completed,Emergency,Fire Protection,1993-10-03 11:38:36.000000,1994-01-09 11:38:36,example text,example text,example text
cb7d7daa-d027-48ba-abc7-4a95fc03f83a,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J4,,,True,Completed,Routine,Plumbing,1988-11-11 17:13:01.000000,1989-04-10 17:13:01,Chilled water return temperature sensor out of tolerance; chiller controls modulating incorrectly.,Replace return temperature sensor and recalibrate chiller controls.,Sensor replaced. Chiller controls recalibrated. Return temperature readings verified accurate against calibrated reference.
ef5e30f5-3617-4570-9222-faf7e1e85abc,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J3,,,True,In Progress,Routine,Plumbing,2025-11-02 16:44:47.962674,,RTU-1 economizer damper leaking closed; minimum OA below code requirement.,Repair economizer damper seals and verify minimum outside air meets code.,Damper seals replaced. Minimum OA verified at 15% per ASHRAE 62.1.
b22d24c0-d4bd-4d28-80f7-3ffbb3c6570a,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J3,,,True,In Progress,Maintenance,Plumbing,2025-10-10 18:26:36.962688,,RTU-29 refrigerant line insulation missing on suction line; condensation and energy loss.,Insulate RTU-29 suction line per design specification and verify condensation eliminated.,
cf4ef5d6-1168-4dad-8eb0-54c08d30977a,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J1,,,True,Completed,Urgent,Plumbing,2017-09-24 16:26:02.000000,2018-07-11 16:26:02,Thermal imaging identified hot spot at electrical connection on rooftop RTU-11 disconnect; fire hazard.,"De-energize RTU-11, inspect and repair overheated electrical connections, and verify safe operation before restart.",RTU-11 de-energized. Loose lugs at disconnect identified and torqued. Thermal scan repeated; no hot spots. Unit re-energized and verified operational.
850f13f2-9078-47db-8503-7994bc90d924,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J5,,,False,Completed,Routine,Electrical,2023-05-30 02:13:46.000000,2024-01-04 02:13:46,DDC controller for AHU-1 locked up; no outputs responding; zone temperatures uncontrolled.,"Reset DDC controller, restore programming from backup, and verify all points return to normal operation.",Controller reset; failed to recover. Replacement controller installed. Programming restored from backup. All points verified operational.
5965da5a-4b5b-4ea4-bd9f-6a0972f7aced,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J6,,,False,In Progress,Maintenance,HVAC,2026-01-14 09:50:09.962733,,Fan coil FCU-21 drain pan overflowing; condensate pump failed.,Replace FCU-21 condensate pump and verify drain pan level returns to normal.,
143485d9-693c-4bde-9655-83f228ea1db0,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J6,,,False,Completed,Routine,Fire Protection,1995-01-20 08:16:45.000000,1995-10-16 08:16:45,Chilled water pump P-13 vibration signature changed; coupling wear suspected.,Inspect chilled water pump P-13 coupling; replace worn coupling and verify vibration reduced.,Chilled water pump P-13 coupling replaced. Vibration signature returned to baseline.
fb9d91bc-edb9-4872-9c08-dad064efcb61,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J6,,,False,Completed,Urgent,HVAC,2015-07-25 00:07:34.000000,2015-08-22 00:07:34,Chilled water cooling coil at AHU-38 outlet temperature above design; possible coil bypass.,Inspect chilled water AHU-38 coil and connections; repair bypass path if found.,AHU-38 chilled water coil bypass valve found passing. Valve replaced. Leaving water temperature returned to design.
f29f3836-f98e-42f6-ada3-17a5b6905343,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J4,,,True,Completed,Maintenance,Plumbing,1978-12-20 16:58:40.000000,1979-03-10 16:58:40,Chilled water return temperature sensor out of tolerance; chiller controls modulating incorrectly.,Replace return temperature sensor and recalibrate chiller controls.,Sensor replaced. Chiller controls recalibrated. Return temperature readings verified accurate against calibrated reference.
ce6d7ad9-47c4-4fc6-b943-da834754b0d5,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J2,,,False,Approved,Routine,Structural,2026-01-14 15:27:56.962792,,BAS is not recording energy consumption data for HVAC subsystem; reporting gap.,Restore BAS energy metering and verify data continuity.,
6f4d8d00-2a6d-4d34-94a4-15aa0ba9b46c,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J2,,,True,In Progress,Maintenance,Structural,2026-01-19 09:51:05.962806,,Zone 31B VAV box flow station pressure taps clogged; airflow measurement invalid.,Clear Zone 31B VAV box flow station pressure taps and verify airflow measurement restored.,
254bf77f-1886-4cff-8fb8-7485a283f9f1,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J6,,,False,In Progress,Maintenance,Electrical,2026-03-11 03:32:44.962821,,AHU-22 cooling coil valve not achieving full close; zone overcooling during low load.,Replace AHU-22 cooling coil valve with tight shut-off rated valve.,
f3a3dca4-f9fb-4c89-948b-9b13ac3c9fa1,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J5,,,True,Submitted,Maintenance,Plumbing,2026-03-08 16:17:10.962835,,AHU-16 preheat coil leaving air temperature below design during cold weather; comfort impact.,Inspect AHU-16 preheat coil control valve and heating medium supply; restore design leaving air temperature.,
ed518960-f821-432f-81a3-78fb29086a23,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J2,,,True,In Progress,Routine,HVAC,2025-09-29 11:56:42.962849,,AHU-43 sound attenuator downstream of fan showing visible damage on inspection.,Inspect and replace AHU-43 sound attenuator; verify supply air quality acceptable.,AHU-43 sound attenuator inspected and replaced. Supply air quality swab sample collected post-replacement; results acceptable.
e096f4b6-7165-4614-a446-86e73d423981,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J1,,,True,In Progress,Urgent,HVAC,2025-11-11 04:15:48.962863,,Refrigerant high-temperature alarm activated on RTU-5; compressor suction line temperatures indicate possible floodback.,"Shut down RTU-5, inspect expansion valve and refrigerant charge, and restore proper refrigerant circuit operation.",
88bc6b42-0122-4ad1-acc8-7dfaa1b22bc2,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J1,,,False,Approved,Routine,Fire Protection,2026-01-27 13:22:18.962875,,Exhaust ductwork at roof penetration showing water infiltration marks; seal deterioration.,Reseal duct roof penetration and verify no active water intrusion.,
980d6c5d-2e73-4e29-8d99-c97e43471576,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J2,,,True,Approved,Routine,HVAC,2026-03-24 09:04:46.962888,,Heating coil steam pressure reducing valve setpoint drifted; coil leaving air temperature inconsistent.,Adjust steam pressure reducing valve to correct setpoint; verify coil leaving air temperature stable.,
c284fd81-d413-41a5-afb5-07cec18653c8,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J2,,,False,In Progress,Urgent,HVAC,2026-01-09 02:38:30.962902,,Cooling tower water temperature differential across fill reduced; fill media fouling suspected.,Clean cooling tower fill media and verify approach temperature improvement.,Cooling tower fill cleaned. Water temperature differential across fill increased by 3°F. Approach temperature improved.
7fe4ea88-3d39-4733-b75e-5fe106987f2d,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J4,,,True,Approved,Urgent,Electrical,2026-03-06 22:12:27.962915,,MAU-2 heating coil leaving temperature 10°F below setpoint; undersized heat output.,"Inspect heating coil, control valve, and steam trap; restore design leaving air temperature.",
001db2de-23d4-42b4-9d93-9ddfc8e07fb0,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J5,,,True,In Progress,Maintenance,Electrical,2025-11-16 16:17:50.962928,,Cooling tower basin overflow due to failed makeup water valve; water flooding mechanical yard.,"Isolate makeup water supply, repair float valve, and clear drainage path.",Makeup water isolated. Float valve assembly replaced. Drainage path cleared. Makeup water restored; basin level verified normal.
45695e7f-7336-48f8-9b5d-75df4fa0c530,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J4,,,True,Completed,Routine,Fire Protection,1978-03-24 00:33:15.000000,1978-12-11 00:33:15,BAS showing AHU-35 return fan pressure differential below design; possible return fan wear.,"Inspect AHU-35 return fan; check belts, bearings, and impeller for wear.",AHU-35 return fan belt found slipping. Belt replaced. Pressure differential restored to design.
90c807a4-3f25-40db-8cc8-c89e4cff8fac,7c325a95-4761-4c2f-a35f-5222d61742cb,bab4d946-7ded-438a-a6c5-1d059f44345d,d09641c4-a0b6-499e-92b8-f5a99406250c,J6,,,False,In Progress,Routine,Electrical,2026-03-10 23:56:30.962958,,MAU-1 outside air damper leaking past closed position; uncontrolled OA infiltration in winter.,Inspect damper blades and seals; replace worn seals and verify tight shut-off.,
