id,facility_id,system_type_key,title,year_constructed,age_years,condition_index,life_expectancy
4799ea78-0843-4974-b357-22c1bf834305,eb14265d-3bdb-4dc0-b073-b143ede1bcd0,3,Superstructure,2003,23,72.09,50
c5345ed5-9f1c-47e8-9599-7da8b6d78230,eb14265d-3bdb-4dc0-b073-b143ede1bcd0,4,Exterior Structure,2016,10,79.74,40
e7e94198-e75e-400d-b750-58c0ac47d6e8,eb14265d-3bdb-4dc0-b073-b143ede1bcd0,5,Roofing,1998,28,82.44,20
da852c96-e3db-4bab-87ff-244044ec7759,eb14265d-3bdb-4dc0-b073-b143ede1bcd0,6,Interior Construction,2015,11,82.27,30
d736ca04-90f2-44d5-9c5d-14499c1d7cb7,eb14265d-3bdb-4dc0-b073-b143ede1bcd0,7,Stairs,1971,55,78.32,40
df0543bb-e4f9-45fb-8ed1-b9cbe36934ad,eb14265d-3bdb-4dc0-b073-b143ede1bcd0,8,Interior Finishes,1992,34,75.25,20
49311bce-11e4-46a1-9d54-e39af66c8204,eb14265d-3bdb-4dc0-b073-b143ede1bcd0,9,Conveying,1967,59,62.35,10
2edc4dfd-af06-4013-898c-9f7cf9146019,eb14265d-3bdb-4dc0-b073-b143ede1bcd0,10,Plumbing,1993,33,59.32,30
07c15adb-6112-410c-90d6-0df586431a31,eb14265d-3bdb-4dc0-b073-b143ede1bcd0,12,HVAC,1988,38,62.18,40
a4a56796-b90c-4cea-947a-1ebafcadba95,eb14265d-3bdb-4dc0-b073-b143ede1bcd0,13,Fire Protection,2001,25,71.61,30
69c9ecae-a7e1-4543-8397-2c54e46c2540,eb14265d-3bdb-4dc0-b073-b143ede1bcd0,14,Electric,1977,49,51.78,40
96ed990a-a5d6-4049-801c-ff2c983a2622,eb14265d-3bdb-4dc0-b073-b143ede1bcd0,15,Furnishing,2000,26,19.76,20
f00fd698-a9f7-4274-a3b7-fefa257e7720,eb14265d-3bdb-4dc0-b073-b143ede1bcd0,16,Protection,2019,7,54.85,10
b01ab4b2-32df-4bd8-9e49-98a59feb7adf,eb14265d-3bdb-4dc0-b073-b143ede1bcd0,17,Special construction,2009,17,66.47,10
4c6a26c6-3e60-430d-9323-aacfc63ade5d,eb14265d-3bdb-4dc0-b073-b143ede1bcd0,18,Improvements,2019,7,14.53,10
a4df31e6-1b9f-4ef4-9106-67705c272e43,eb14265d-3bdb-4dc0-b073-b143ede1bcd0,19,Utilities,2005,21,80.83,30
d922c824-f1cd-473e-9530-832513301da6,eb14265d-3bdb-4dc0-b073-b143ede1bcd0,20,Distribution,2001,25,66.06,30
2aa2c6a4-f365-4734-9bc0-1f5924bde69f,eb14265d-3bdb-4dc0-b073-b143ede1bcd0,21,Other Construction,1988,38,81.68,30
720e98dc-07b7-47d2-add5-ed6331d04cb1,eb14265d-3bdb-4dc0-b073-b143ede1bcd0,22,Special construction2,2008,18,74.33,30
f3e7e632-5a33-4475-9636-e918c9d2d87f,c0f29a41-6d73-40a6-9014-7609114e7538,1,Foundation,2000,26,62.19,60
266ef2e7-aaa6-40f3-a8b7-6f4b15fed729,c0f29a41-6d73-40a6-9014-7609114e7538,3,Superstructure,1996,30,29.55,50
0e0042cf-cae8-41de-8f02-8c043fdc4112,c0f29a41-6d73-40a6-9014-7609114e7538,4,Exterior Structure,2008,18,48.85,40
1fd01da6-0f23-49dd-adfb-ad26d973726b,c0f29a41-6d73-40a6-9014-7609114e7538,5,Roofing,2007,19,59.81,20
9b24ad04-7621-47e3-9036-8ded710ec799,c0f29a41-6d73-40a6-9014-7609114e7538,8,Interior Finishes,1997,29,61.19,20
3b0552e5-c492-49ba-8f03-36345d2be423,c0f29a41-6d73-40a6-9014-7609114e7538,9,Conveying,1994,32,56.71,10
c9f8fca6-e197-4255-810e-5dc78a75743a,c0f29a41-6d73-40a6-9014-7609114e7538,10,Plumbing,2019,7,6.19,30
4aae278d-033b-4b43-8961-7787c0e5c81a,c0f29a41-6d73-40a6-9014-7609114e7538,13,Fire Protection,1952,74,82.55,30
3ed23875-5ad9-4bcd-a6ab-e495bcc4194e,c0f29a41-6d73-40a6-9014-7609114e7538,14,Electric,1999,27,53.36,40
69cafd33-91ba-471a-9c52-32aa83a4d2f3,c0f29a41-6d73-40a6-9014-7609114e7538,16,Protection,1994,32,66.5,10
d0701864-c751-43df-8980-498eda8b95fc,c0f29a41-6d73-40a6-9014-7609114e7538,18,Improvements,1991,35,63.92,10
368e44d5-99dc-4ae3-ad9b-1825449612df,c0f29a41-6d73-40a6-9014-7609114e7538,19,Utilities,1994,32,83.26,30
ee41d215-2213-4f67-ac87-4ff642a51ff0,c0f29a41-6d73-40a6-9014-7609114e7538,20,Distribution,1958,68,67.64,30
eb5a210b-854c-44cb-9053-bda6d034cbf7,c0f29a41-6d73-40a6-9014-7609114e7538,21,Other Construction,2015,11,20.24,30
4be49660-cbaa-4b5c-a966-2cfa854161ac,c0f29a41-6d73-40a6-9014-7609114e7538,22,Special construction2,1960,66,52.76,30
6430162a-8195-402d-9eb5-5944d788c495,76f16d9a-b91c-43f6-b25c-b633f873cbea,1,Foundation,2016,10,83.81,60
6814ab6d-b57c-4dcd-993a-79a6da2727c3,76f16d9a-b91c-43f6-b25c-b633f873cbea,3,Superstructure,1999,27,70.06,50
0e6f36ac-c2e2-4e0c-9898-7f7b21c3093a,76f16d9a-b91c-43f6-b25c-b633f873cbea,4,Exterior Structure,1991,35,58.26,40
9707498f-d0aa-4c30-97f2-df93dfd70410,76f16d9a-b91c-43f6-b25c-b633f873cbea,5,Roofing,1990,36,81.24,20
c6c68c9d-62fa-4b07-b4ad-2668c83ae508,76f16d9a-b91c-43f6-b25c-b633f873cbea,6,Interior Construction,2012,14,54.51,30
d59e46e7-594e-4c53-b7b5-46b0d9d54aa9,76f16d9a-b91c-43f6-b25c-b633f873cbea,7,Stairs,2015,11,67.17,40
fbf6ac55-c15d-4cdc-ae3e-e950c59e00c3,76f16d9a-b91c-43f6-b25c-b633f873cbea,8,Interior Finishes,1997,29,83.91,20
7f85cd84-44a3-4be7-a21d-75d632a9ae08,76f16d9a-b91c-43f6-b25c-b633f873cbea,9,Conveying,2011,15,66.39,10
619fb99d-ae37-4076-aacd-21e25c01a33b,76f16d9a-b91c-43f6-b25c-b633f873cbea,10,Plumbing,1985,41,60.49,30
8adeb591-84ff-48cc-ab48-2331326f7d1c,76f16d9a-b91c-43f6-b25c-b633f873cbea,13,Fire Protection,1998,28,70.75,30
ede5d924-c238-49e8-bbc6-eeb976d7450e,76f16d9a-b91c-43f6-b25c-b633f873cbea,14,Electric,1997,29,82.76,40
8c551828-dcc9-4138-8a38-6aeedee26eff,76f16d9a-b91c-43f6-b25c-b633f873cbea,16,Protection,1997,29,78.35,10
b8416e06-33d0-4e8f-b36e-92ca5e8ddcf2,76f16d9a-b91c-43f6-b25c-b633f873cbea,18,Improvements,1979,47,52.09,10
44c32ed4-1d51-406f-a4a8-599cf96d22f9,76f16d9a-b91c-43f6-b25c-b633f873cbea,19,Utilities,2019,7,60.97,30
2ed015c7-ae99-49e0-b0b2-7f636e644954,76f16d9a-b91c-43f6-b25c-b633f873cbea,20,Distribution,1994,32,21.65,30
50d5dc02-b5ff-4624-b65e-d5eaa2fe691b,76f16d9a-b91c-43f6-b25c-b633f873cbea,21,Other Construction,1998,28,87.73,30
4f7051e2-f30a-4bef-a8d3-a12481129972,76f16d9a-b91c-43f6-b25c-b633f873cbea,22,Special construction2,2012,14,67.65,30
75160169-b378-4b11-aafe-271707729979,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,1,Foundation,1992,34,79.47,60
b9dac0f2-cfab-4741-b882-0d9cfeca88b8,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,2,Basement,2013,13,71.94,60
46f6e2e0-0e39-4c62-a039-72eb37e284fc,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,3,Superstructure,2020,6,57.1,50
083fb91d-21e4-4d7f-bdc1-e6f275e9cf9d,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,4,Exterior Structure,2009,17,50.13,40
18d0a2bd-c58a-4774-a09e-b677e6db0e1d,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,5,Roofing,2005,21,71.32,20
da34f1bd-fb67-4c29-a3d6-c5268e3d805f,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,6,Interior Construction,2019,7,58.48,30
203e91cc-0255-4725-8ba0-d493d7599fba,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,7,Stairs,2014,12,26.4,40
857e87be-4945-490e-a3f5-6e631ffd8149,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,8,Interior Finishes,2001,25,58.08,20
bf24b8e2-9705-4d51-bb8d-d5ac8440324e,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,9,Conveying,2005,21,69.24,10
4eb081ac-a4bc-4840-8900-7cece182d701,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,10,Plumbing,2005,21,51.76,30
d6c2db12-1ea4-422d-9a78-7f632e7b562a,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,12,HVAC,1999,27,24.74,40
26efccf8-1ec6-4426-a9f6-91c1cadea137,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,13,Fire Protection,2006,20,83.93,30
74eddc75-40b1-48ad-a66b-319c9b78054f,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,14,Electric,2014,12,60.49,40
4bd70229-bcc0-4488-a2be-94884851bf91,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,15,Furnishing,1990,36,51.4,20
ddb3ae3e-9c12-417c-92ee-ef6d31548fde,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,16,Protection,1990,36,79.93,10
00fa3054-fcc0-4f14-acab-923f1ac916ab,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,17,Special construction,1989,37,70.23,10
612a5e73-5179-4941-867d-6de4c9495aa0,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,18,Improvements,2004,22,68.14,10
9da71d6e-df40-4242-a1a9-7ed542d1e0f5,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,19,Utilities,1989,37,67.88,30
eb3f8d1d-4bea-4bde-8866-9a988dce9aa6,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,20,Distribution,1994,32,88.85,30
699e26ce-1710-4dc2-b95b-d6efb8e54c4e,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,21,Other Construction,1991,35,79.87,30
89af3278-90ff-44d9-adf1-ec16c58b2d5d,99a0a2b2-fd9f-454d-bafb-f1eb334140f0,22,Special construction2,2003,23,51.77,30
465d2fbc-6e61-412d-a530-fa681c3e34a0,d1124854-a59e-4299-9791-49af0dba4375,1,Foundation,2002,24,59.51,60
8cd92e89-4158-4af9-bda0-5badb9edc271,d1124854-a59e-4299-9791-49af0dba4375,3,Superstructure,2010,16,55.39,50
d95b13c8-a345-4a9b-a1af-55967385aacc,d1124854-a59e-4299-9791-49af0dba4375,4,Exterior Structure,2009,17,77.99,40
572a2f91-3dcf-4aed-8ae6-a107203fd80e,d1124854-a59e-4299-9791-49af0dba4375,5,Roofing,1978,48,56.37,20
9a13f1ff-3f1e-4a76-adb0-f480c6230f32,d1124854-a59e-4299-9791-49af0dba4375,6,Interior Construction,1957,69,74.94,30
83b031f9-c602-4add-b0cf-b7bbb3a0669f,d1124854-a59e-4299-9791-49af0dba4375,7,Stairs,2000,26,84.45,40
a90daebf-145b-40bb-87da-96b809d24de4,d1124854-a59e-4299-9791-49af0dba4375,8,Interior Finishes,1999,27,83.07,20
45dd1849-0565-4deb-9ed3-6f7ce265d9e2,d1124854-a59e-4299-9791-49af0dba4375,9,Conveying,1998,28,61.66,10
f1ef6ab4-242f-4cf7-b196-3eaf0cac8111,d1124854-a59e-4299-9791-49af0dba4375,10,Plumbing,1987,39,60.98,30
5b8f2afe-13cf-49b8-a4a2-e7c739b6ea20,d1124854-a59e-4299-9791-49af0dba4375,12,HVAC,1987,39,50.05,40
64a457aa-e0d4-4126-af70-5949d6b86010,d1124854-a59e-4299-9791-49af0dba4375,13,Fire Protection,2025,1,62.26,30
7c618459-551d-4b29-ab0a-54c0a97129ed,d1124854-a59e-4299-9791-49af0dba4375,14,Electric,2004,22,72.96,40
6bfd5eca-264f-4fc8-b150-8e9faa119867,d1124854-a59e-4299-9791-49af0dba4375,15,Furnishing,1985,41,51.39,20
12454636-df51-4a9b-ab55-7f5171456e3b,d1124854-a59e-4299-9791-49af0dba4375,16,Protection,1997,29,50.66,10
3a84162a-e748-41b9-86ce-9d16b5812831,d1124854-a59e-4299-9791-49af0dba4375,18,Improvements,1964,62,60.55,10
0e73b145-78a6-4b90-83bc-6472ce9db193,d1124854-a59e-4299-9791-49af0dba4375,19,Utilities,1992,34,65.22,30
37f869b0-dcd4-4531-87ff-593eb623f972,d1124854-a59e-4299-9791-49af0dba4375,20,Distribution,1968,58,50.23,30
4de73871-91bb-4a96-b290-735a18b26254,d1124854-a59e-4299-9791-49af0dba4375,21,Other Construction,1991,35,78.21,30
a905ca34-a4a8-4776-ae5d-287bcddd5634,d1124854-a59e-4299-9791-49af0dba4375,22,Special construction2,1983,43,59.27,30
4685bd24-61a4-44f4-8b0b-a6a1ea91512c,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,1,Foundation,2012,14,84.11,60
7b1bd1ae-6edf-48d0-af41-b0b3dbbdbadf,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,3,Superstructure,2010,16,65.12,50
e5b357c4-64dd-40ef-978a-d7a06709b09e,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,4,Exterior Structure,1967,59,63.97,40
b498f680-2b6d-4508-a950-620d7bb5de0e,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,5,Roofing,2014,12,68.21,20
ef516a90-0743-4e0e-9555-96a2c17c9957,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,6,Interior Construction,2009,17,81.9,30
37714d08-a573-4e7f-80fa-6a20b956c33e,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,7,Stairs,2003,23,52.07,40
547f17d2-4fcb-4a87-944d-e8d707acfcc5,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,8,Interior Finishes,2015,11,80.67,20
f7e8c36a-6d8c-4f56-87b5-a54c41e8ceb6,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,9,Conveying,1991,35,56.14,10
52cc066a-ddc4-496d-8284-d1c9935ca15b,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,10,Plumbing,1988,38,64.09,30
5661a924-0d85-4e67-9ecd-8dabe5e437aa,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,11,Art,2020,6,69.63,10
ea2c3b64-d830-47cc-b9ac-23126c32de7e,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,12,HVAC,1970,56,44.03,40
ce029d36-0d99-4841-97be-4ad41d30a798,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,13,Fire Protection,1989,37,53.73,30
91e14594-45f2-4245-8256-13c76ca14bae,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,14,Electric,1989,37,83.14,40
5bcd91bf-90d6-451f-9edc-a97ecbb4bba1,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,15,Furnishing,2005,21,36.07,20
310589af-31e0-4eac-9bb4-7f37f1305b63,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,16,Protection,2014,12,67.42,10
7d99af33-4a51-434e-bb10-62ec43e84181,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,17,Special construction,1988,38,59.47,10
1db6a6e9-c76f-45b2-8dbf-d91cba9d4baf,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,18,Improvements,2005,21,77.71,10
b3c30e82-47b1-4fac-a44e-551a178f25dc,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,19,Utilities,2000,26,92.19,30
d9e6855c-1e3a-47d7-b621-9edaf1d8a812,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,20,Distribution,2000,26,48.75,30
6e9635be-478d-457d-a3cf-3d057f103bc8,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,21,Other Construction,2011,15,77.79,30
879cda0d-4cde-4407-98b2-7cd50771f252,a138b5c0-f4ab-4c67-a0c5-b06e97956f44,22,Special construction2,2009,17,82.44,30
17b7598c-046e-4722-9627-425fed2dabbf,d0e751f2-275b-4092-970a-88a5308a8052,1,Foundation,1999,27,67.46,60
8ce2dfeb-3da4-4065-9bcb-3cee08a05a47,d0e751f2-275b-4092-970a-88a5308a8052,3,Superstructure,2018,8,98.39,50
c8ae9c8e-95dd-46b5-a666-71b334ac2cf3,d0e751f2-275b-4092-970a-88a5308a8052,4,Exterior Structure,1996,30,61.77,40
21a65b7c-fcb6-433f-9c1f-f4cb451aee4b,d0e751f2-275b-4092-970a-88a5308a8052,5,Roofing,1993,33,67.0,20
ad980ac5-652a-4e6a-92ab-e4908b4500c8,d0e751f2-275b-4092-970a-88a5308a8052,6,Interior Construction,1998,28,67.61,30
25e71dd1-434e-4ad6-97ee-edf567f3c761,d0e751f2-275b-4092-970a-88a5308a8052,7,Stairs,2014,12,55.84,40
1bea0039-2513-4cd5-8cfc-a1b8d2441cc9,d0e751f2-275b-4092-970a-88a5308a8052,8,Interior Finishes,2006,20,66.53,20
d9317f87-146c-4d9b-9ef4-90b2f04e055f,d0e751f2-275b-4092-970a-88a5308a8052,9,Conveying,1987,39,51.26,10
3af7be3c-4374-4507-ab84-d0103e8ea6a9,d0e751f2-275b-4092-970a-88a5308a8052,10,Plumbing,1975,51,96.98,30
ef8d69c8-b8f9-479c-aa61-4ea3f6afc0bf,d0e751f2-275b-4092-970a-88a5308a8052,11,Art,1995,31,60.58,10
5bb45c72-fd15-4e5b-b70e-f3f4f3c887e2,d0e751f2-275b-4092-970a-88a5308a8052,12,HVAC,2020,6,62.31,40
94f89eb3-96f5-430f-82ab-516de214054f,d0e751f2-275b-4092-970a-88a5308a8052,13,Fire Protection,1995,31,62.97,30
30744243-db34-4503-baf1-a0b6ca95beff,d0e751f2-275b-4092-970a-88a5308a8052,14,Electric,2024,2,57.98,40
a8660cda-60be-46d4-a32a-a1b8998e7693,d0e751f2-275b-4092-970a-88a5308a8052,15,Furnishing,1987,39,58.93,20
995cc9ee-ae23-45ac-a3c8-37347c175591,d0e751f2-275b-4092-970a-88a5308a8052,16,Protection,1999,27,67.85,10
4ccd413c-8ada-4453-a5fa-9c90de9b7781,d0e751f2-275b-4092-970a-88a5308a8052,17,Special construction,1998,28,56.48,10
e30fb0c6-ed84-4f0b-9bfa-788f3f7cc4c4,d0e751f2-275b-4092-970a-88a5308a8052,18,Improvements,1958,68,88.35,10
dfcd430e-4bc9-41b7-b6a2-d111f92b8ec2,d0e751f2-275b-4092-970a-88a5308a8052,19,Utilities,2006,20,58.58,30
120036df-e975-41e5-9c06-7bdbe41c531f,d0e751f2-275b-4092-970a-88a5308a8052,20,Distribution,2001,25,42.19,30
c4d38d19-98dd-473d-8e81-e5a4971e467c,d0e751f2-275b-4092-970a-88a5308a8052,21,Other Construction,2001,25,86.18,30
214bf86b-455e-45ec-bd66-a2742721963c,d0e751f2-275b-4092-970a-88a5308a8052,22,Special construction2,2010,16,59.23,30
7a3cee8f-4850-40e2-bf58-93489ac4a9ca,b55e1635-0653-4869-976a-4b78ebdfb4d4,1,Foundation,2007,19,83.34,60
fe4ebb4b-c1f0-41b8-94f3-3e0ae026e94c,b55e1635-0653-4869-976a-4b78ebdfb4d4,3,Superstructure,2016,10,67.77,50
9af5218e-fed8-4d96-96f0-376b0d058fbd,b55e1635-0653-4869-976a-4b78ebdfb4d4,4,Exterior Structure,2013,13,66.67,40
4c5bdfc8-9f6c-4364-acf1-1c7063d17ac9,b55e1635-0653-4869-976a-4b78ebdfb4d4,5,Roofing,1979,47,80.75,20
48763b2d-f1a2-4806-8d47-86ca1961c236,b55e1635-0653-4869-976a-4b78ebdfb4d4,6,Interior Construction,2013,13,80.87,30
fe01d377-0a37-4ebd-b180-06a00ed422a5,b55e1635-0653-4869-976a-4b78ebdfb4d4,7,Stairs,1982,44,84.09,40
68ec022e-da7f-40aa-8780-d1095f3e1c64,b55e1635-0653-4869-976a-4b78ebdfb4d4,8,Interior Finishes,1992,34,70.79,20
13a30b1a-002b-42c6-93e5-cf6cef380490,b55e1635-0653-4869-976a-4b78ebdfb4d4,9,Conveying,2006,20,58.8,10
27f36331-0506-4a03-8e11-320b30cabcea,b55e1635-0653-4869-976a-4b78ebdfb4d4,10,Plumbing,1983,43,67.88,30
6d8954d3-7c2f-45ba-b40b-372be50de3b3,b55e1635-0653-4869-976a-4b78ebdfb4d4,12,HVAC,1970,56,77.33,40
10e0a457-406c-4660-b9fe-8634aa7859d6,b55e1635-0653-4869-976a-4b78ebdfb4d4,13,Fire Protection,1990,36,79.64,30
c6b9e860-36c7-46a0-8618-6b90c28eec70,b55e1635-0653-4869-976a-4b78ebdfb4d4,14,Electric,2013,13,52.13,40
7d70fa57-2e10-4be4-99ac-8805de85d437,b55e1635-0653-4869-976a-4b78ebdfb4d4,15,Furnishing,2012,14,62.89,20
c61effca-9e0b-48c8-9aab-cd995f5fcb8c,b55e1635-0653-4869-976a-4b78ebdfb4d4,16,Protection,2004,22,60.9,10
ba33157f-3e8a-418a-9429-2a40ee52d232,b55e1635-0653-4869-976a-4b78ebdfb4d4,17,Special construction,1992,34,28.66,10
eef0189a-a315-4a26-be07-9af792f30a41,b55e1635-0653-4869-976a-4b78ebdfb4d4,18,Improvements,1950,76,82.24,10
f6aa3418-eff9-4f58-bc6a-7b76f8cb46b9,b55e1635-0653-4869-976a-4b78ebdfb4d4,19,Utilities,2006,20,70.11,30
74d77413-e0e8-44b4-9a64-2c6ae949e261,b55e1635-0653-4869-976a-4b78ebdfb4d4,20,Distribution,1998,28,72.02,30
b382b531-eda3-46c0-ba9e-011baed58ce4,b55e1635-0653-4869-976a-4b78ebdfb4d4,21,Other Construction,1988,38,56.0,30
ae857836-fd24-45a6-bf4f-d4d43e1daf22,b55e1635-0653-4869-976a-4b78ebdfb4d4,22,Special construction2,2022,4,75.4,30
e86df341-09b2-48db-85a0-a78b0981a9eb,def51958-273c-48df-a655-a7c3d1a9ea42,1,Foundation,2012,14,72.47,60
493e2d8b-b441-418f-9159-34e664c72e09,def51958-273c-48df-a655-a7c3d1a9ea42,2,Basement,2010,16,55.94,60
61e4eaec-d976-4130-a2ce-6b314d12b3ba,def51958-273c-48df-a655-a7c3d1a9ea42,3,Superstructure,2016,10,75.92,50
f84226d2-7e62-4f77-8330-8fb619231479,def51958-273c-48df-a655-a7c3d1a9ea42,4,Exterior Structure,1990,36,53.06,40
10b067e6-1f27-48f0-8c79-8dc9689ebca6,def51958-273c-48df-a655-a7c3d1a9ea42,5,Roofing,1988,38,62.18,20
aee8c287-c92c-4440-b1e4-25f65dfd044c,def51958-273c-48df-a655-a7c3d1a9ea42,6,Interior Construction,1995,31,81.91,30
7378642d-805b-4210-b36e-904cca6fd3b0,def51958-273c-48df-a655-a7c3d1a9ea42,7,Stairs,2010,16,74.87,40
e158f009-bcab-4e74-836e-c1206c76851e,def51958-273c-48df-a655-a7c3d1a9ea42,8,Interior Finishes,1989,37,62.54,20
9a516ce0-a3eb-4620-a3ba-d6fb795a260d,def51958-273c-48df-a655-a7c3d1a9ea42,9,Conveying,1979,47,55.55,10
277336da-4a7d-4ec4-9ad0-6db4111f5601,def51958-273c-48df-a655-a7c3d1a9ea42,10,Plumbing,1999,27,64.2,30
6000db35-2397-414c-98f2-0bed37b8f71a,def51958-273c-48df-a655-a7c3d1a9ea42,12,HVAC,1999,27,68.3,40
a7fb303c-23a6-4592-ac54-2b0a11a9a559,def51958-273c-48df-a655-a7c3d1a9ea42,13,Fire Protection,2023,3,62.73,30
f1bbb2fa-71c1-4c2e-bd5f-74cd345894f9,def51958-273c-48df-a655-a7c3d1a9ea42,14,Electric,1950,76,68.65,40
97f016a4-a8e1-4540-8368-02e7bedf29bc,def51958-273c-48df-a655-a7c3d1a9ea42,15,Furnishing,1999,27,83.56,20
95a984da-4b21-47d2-9d48-9b83d6938126,def51958-273c-48df-a655-a7c3d1a9ea42,16,Protection,2006,20,81.39,10
1825a703-a6ea-40f8-864d-85c641800408,def51958-273c-48df-a655-a7c3d1a9ea42,17,Special construction,2012,14,81.07,10
1eb31580-a768-413b-86a7-2bb22cc2372d,def51958-273c-48df-a655-a7c3d1a9ea42,18,Improvements,1991,35,80.46,10
4fa8091e-9541-4646-bf60-9dcb681f108b,def51958-273c-48df-a655-a7c3d1a9ea42,19,Utilities,2004,22,84.13,30
4401cb81-c71e-4dd2-b771-1621676aa04d,def51958-273c-48df-a655-a7c3d1a9ea42,20,Distribution,1965,61,69.66,30
5ddce373-ee83-4125-8a6f-2f4a8f34dfe7,def51958-273c-48df-a655-a7c3d1a9ea42,21,Other Construction,2021,5,54.53,30
1ca26a86-77f4-4f50-8b3e-2067a592b700,def51958-273c-48df-a655-a7c3d1a9ea42,22,Special construction2,1994,32,82.66,30
ea24f86c-15c9-4430-a5ea-37fac1d1dbdf,a5ee49f1-f0de-4a44-be75-65369d35cc17,1,Foundation,1979,47,56.45,60
b502c15f-9ab3-4fd9-a6de-8bf752c06ee6,a5ee49f1-f0de-4a44-be75-65369d35cc17,2,Basement,1990,36,75.49,60
1eea888d-d0f3-4339-9c7d-9bcbdde2ce70,a5ee49f1-f0de-4a44-be75-65369d35cc17,3,Superstructure,2004,22,60.72,50
6bd30256-4f33-427a-9066-8a2168d5d975,a5ee49f1-f0de-4a44-be75-65369d35cc17,4,Exterior Structure,2003,23,79.24,40
ab11dd09-d34c-4823-8f9f-b36c5112ce7a,a5ee49f1-f0de-4a44-be75-65369d35cc17,5,Roofing,2024,2,75.71,20
3a808e35-fddb-4b28-9a61-1e488f9df388,a5ee49f1-f0de-4a44-be75-65369d35cc17,6,Interior Construction,2010,16,51.02,30
ae996cf1-e0ea-4d69-aadb-9e2df6cf7f25,a5ee49f1-f0de-4a44-be75-65369d35cc17,7,Stairs,1990,36,69.94,40
515197f4-2ac5-4bdb-b66d-83e6d8f3af9a,a5ee49f1-f0de-4a44-be75-65369d35cc17,8,Interior Finishes,1966,60,54.94,20
971bd0a2-9813-4914-9fbb-9a8367dfc835,a5ee49f1-f0de-4a44-be75-65369d35cc17,9,Conveying,2005,21,97.0,10
249040d7-79c8-498e-8ab9-46df26d59a5d,a5ee49f1-f0de-4a44-be75-65369d35cc17,10,Plumbing,1991,35,21.01,30
91a7e4af-45da-4e48-a712-220912d36a39,a5ee49f1-f0de-4a44-be75-65369d35cc17,12,HVAC,1993,33,61.87,40
5689ff8a-4092-474c-b894-c3c679f5e568,a5ee49f1-f0de-4a44-be75-65369d35cc17,13,Fire Protection,2004,22,54.73,30
f18d0da7-f388-4e03-b59d-92955fc94334,a5ee49f1-f0de-4a44-be75-65369d35cc17,14,Electric,2005,21,58.62,40
015f73f0-57ef-460b-82d7-118ec57875c9,a5ee49f1-f0de-4a44-be75-65369d35cc17,15,Furnishing,2004,22,50.12,20
99a22938-a720-446c-9844-526f6225d813,a5ee49f1-f0de-4a44-be75-65369d35cc17,16,Protection,2007,19,4.74,10
0619c62d-523c-4051-9db6-7b243b94ca72,a5ee49f1-f0de-4a44-be75-65369d35cc17,17,Special construction,2016,10,70.85,10
6a36a129-d72c-41eb-8910-ab3756ed994b,a5ee49f1-f0de-4a44-be75-65369d35cc17,18,Improvements,2002,24,90.37,10
b0f41838-1fe6-48e5-af10-cead1d787b8e,a5ee49f1-f0de-4a44-be75-65369d35cc17,19,Utilities,1998,28,62.56,30
9e02cdbe-325c-4443-94c6-d2f99443cd18,a5ee49f1-f0de-4a44-be75-65369d35cc17,20,Distribution,1993,33,66.87,30
